question,doc_id,unit_id,publish_date,effective_date,answer,id,domain,created_at,doc_type,source,region,role,status
担保公司评级结果分几个等级？具体是哪些？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第三条,2023-10-01,2023-11-01,各金融监管局，中国人民银行上海总部，各省、自治区、直辖市及计划单列市分行，各政策性银行、大型银行、股份制银行、外资银行、直销银行，各保险集团（控股）公司、保险公司、保险资产管理公司：,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_2_2,policy,2025-12-31T15:13:10.709213,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
融资担保公司评级指标包括哪些方面？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第四条_1,2023-10-01,2023-11-01,各金融监管局，中国人民银行上海总部，各省、自治区、直辖市及计划单列市分行，各政策性银行、大型银行、股份制银行、外资银行、直销银行，各保险集团（控股）公司、保险公司、保险资产管理公司：,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_2_3,policy,2025-12-31T15:13:10.709213,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
担保公司合规经营情况在评级中怎么打分？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第四条_2,2023-10-01,2023-11-01,各金融监管局，中国人民银行上海总部，各省、自治区、直辖市及计划单列市分行，各政策性银行、大型银行、股份制银行、外资银行、直销银行，各保险集团（控股）公司、保险公司、保险资产管理公司：,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_2_4,policy,2025-12-31T15:13:10.709213,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
融资担保公司资产质量评级看哪些指标？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第四条_3,2023-10-01,2023-11-01,各金融监管局，中国人民银行上海总部，各省、自治区、直辖市及计划单列市分行，各政策性银行、大型银行、股份制银行、外资银行、直销银行，各保险集团（控股）公司、保险公司、保险资产管理公司：,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_2_5,policy,2025-12-31T15:13:10.709213,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
担保公司监管评级结果谁来审定？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第五条,2023-10-01,2023-11-01,各金融监管局，中国人民银行上海总部，各省、自治区、直辖市及计划单列市分行，各政策性银行、大型银行、股份制银行、外资银行、直销银行，各保险集团（控股）公司、保险公司、保险资产管理公司：,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_2_6,policy,2025-12-31T15:13:10.709213,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
融资担保评级结果会对外公示吗？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第六条,2023-10-01,2023-11-01,各金融监管局，中国人民银行上海总部，各省、自治区、直辖市及计划单列市分行，各政策性银行、大型银行、股份制银行、外资银行、直销银行，各保险集团（控股）公司、保险公司、保险资产管理公司：,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_2_7,policy,2025-12-31T15:13:10.709213,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融大文章具体包括哪些重点方向？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2025-04-01,2025-04-01,为认真落实中央金融工作会议精神和《国务院关于推进普惠金融高质量发展的实施意见》（国发〔2023〕15号）、《国务院办公厅关于做好金融“五篇大文章”的指导意见》（国办发〔2025〕8号），切实做好普惠金融大文章，实现雪中送炭、,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_3_0,policy,2025-12-31T15:13:15.763528,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
推进普惠金融高质量发展依据哪个国务院文件？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2025-04-01,2025-04-01,为认真落实中央金融工作会议精神和《国务院关于推进普惠金融高质量发展的实施意见》（国发〔2023〕15号）、《国务院办公厅关于做好金融“五篇大文章”的指导意见》（国办发〔2025〕8号），切实做好普惠金融大文章，实现雪中送炭、,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_3_1,policy,2025-12-31T15:13:15.763528,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
金融五篇大文章的指导意见是哪个文件？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2025-04-01,2025-04-01,为认真落实中央金融工作会议精神和《国务院关于推进普惠金融高质量发展的实施意见》（国发〔2023〕15号）、《国务院办公厅关于做好金融“五篇大文章”的指导意见》（国办发〔2025〕8号），切实做好普惠金融大文章，实现雪中送炭、,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_3_2,policy,2025-12-31T15:13:15.763528,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融工作如何落实党的领导要求？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-12-15,2024-01-01,——坚持党的领导。坚持加强党中央集中统一领导，不折不扣将党的领导贯彻到普惠金融工作全过程各方面，推动将党的政治优势、组织优势转化为普惠金融发展优势。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_4_0,policy,2025-12-31T15:13:17.985312,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融发展要坚持什么核心理念？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-06-15,2023-07-01,——坚持人民至上。牢固树立以人民为中心的价值取向，坚持普惠金融发展为了人民、依靠人民、成果由人民共享，不断提升普惠金融服务人民群众生产生活的能力和水平。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_5_0,policy,2025-12-31T15:13:20.243786,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融服务模式要兼顾哪两个方面？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-10-01,,——坚持又普又惠。坚定不移走中国特色金融发展之路，遵循市场化法治化原则，统筹发展和安全，持续提升覆盖面和可得性，推动降低综合成本，建设与经济社会高质量发展要求相适应的又普又惠的普惠金融服务模式。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_6_0,policy,2025-12-31T15:13:28.268723,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融发展要坚持什么原则？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-10-01,,——坚持又普又惠。坚定不移走中国特色金融发展之路，遵循市场化法治化原则，统筹发展和安全，持续提升覆盖面和可得性，推动降低综合成本，建设与经济社会高质量发展要求相适应的又普又惠的普惠金融服务模式。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_6_1,policy,2025-12-31T15:13:28.268723,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融要统筹考虑哪两个重点？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-10-01,,——坚持又普又惠。坚定不移走中国特色金融发展之路，遵循市场化法治化原则，统筹发展和安全，持续提升覆盖面和可得性，推动降低综合成本，建设与经济社会高质量发展要求相适应的又普又惠的普惠金融服务模式。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_6_2,policy,2025-12-31T15:13:28.268723,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
提升普惠金融覆盖面和可得性怎么做？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-10-01,,——坚持又普又惠。坚定不移走中国特色金融发展之路，遵循市场化法治化原则，统筹发展和安全，持续提升覆盖面和可得性，推动降低综合成本，建设与经济社会高质量发展要求相适应的又普又惠的普惠金融服务模式。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_6_3,policy,2025-12-31T15:13:28.268723,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
推动降低普惠金融综合成本的要求是什么？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-10-01,,——坚持又普又惠。坚定不移走中国特色金融发展之路，遵循市场化法治化原则，统筹发展和安全，持续提升覆盖面和可得性，推动降低综合成本，建设与经济社会高质量发展要求相适应的又普又惠的普惠金融服务模式。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_6_4,policy,2025-12-31T15:13:28.268723,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融模式要适应什么发展要求？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-10-01,,——坚持又普又惠。坚定不移走中国特色金融发展之路，遵循市场化法治化原则，统筹发展和安全，持续提升覆盖面和可得性，推动降低综合成本，建设与经济社会高质量发展要求相适应的又普又惠的普惠金融服务模式。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_6_5,policy,2025-12-31T15:13:28.268723,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融体系包括哪些主要服务内容？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-06-15,2023-07-01,——坚持综合服务。建立健全涵盖普惠金融服务、普惠信贷、普惠保险的综合普惠金融体系，有效支持薄弱领域、欠发达地区发展，切实满足脱贫人口、新市民等特定群体金融需求，供给多层次、多样化的普惠金融服务。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_7_0,policy,2025-12-31T15:13:36.229764,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融服务重点支持哪些群体？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-06-15,2023-07-01,——坚持综合服务。建立健全涵盖普惠金融服务、普惠信贷、普惠保险的综合普惠金融体系，有效支持薄弱领域、欠发达地区发展，切实满足脱贫人口、新市民等特定群体金融需求，供给多层次、多样化的普惠金融服务。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_7_1,policy,2025-12-31T15:13:36.229764,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠信贷支持的重点领域有哪些？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-06-15,2023-07-01,——坚持综合服务。建立健全涵盖普惠金融服务、普惠信贷、普惠保险的综合普惠金融体系，有效支持薄弱领域、欠发达地区发展，切实满足脱贫人口、新市民等特定群体金融需求，供给多层次、多样化的普惠金融服务。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_7_2,policy,2025-12-31T15:13:36.229764,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
新市民的金融需求属于哪类服务范围？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-06-15,2023-07-01,——坚持综合服务。建立健全涵盖普惠金融服务、普惠信贷、普惠保险的综合普惠金融体系，有效支持薄弱领域、欠发达地区发展，切实满足脱贫人口、新市民等特定群体金融需求，供给多层次、多样化的普惠金融服务。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_7_3,policy,2025-12-31T15:13:36.229764,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
脱贫人口能享受哪些普惠金融服务？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,2023-06-15,2023-07-01,——坚持综合服务。建立健全涵盖普惠金融服务、普惠信贷、普惠保险的综合普惠金融体系，有效支持薄弱领域、欠发达地区发展，切实满足脱贫人口、新市民等特定群体金融需求，供给多层次、多样化的普惠金融服务。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_7_4,policy,2025-12-31T15:13:36.229764,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
未来五年普惠金融发展的主要目标是什么？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,,,未来五年，基本建成高质量综合普惠金融体系，普惠金融促进共同富裕迈上新台阶。普惠金融服务体系持续优化，保持基础金融服务全覆盖，县乡网点布局更加合理。普惠信贷体系巩固完善，保持贷款投放力度，优化信贷结构，防控信贷风险，,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_8_0,policy,2025-12-31T15:13:43.089234,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融服务体系优化的重点方向有哪些？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,,,未来五年，基本建成高质量综合普惠金融体系，普惠金融促进共同富裕迈上新台阶。普惠金融服务体系持续优化，保持基础金融服务全覆盖，县乡网点布局更加合理。普惠信贷体系巩固完善，保持贷款投放力度，优化信贷结构，防控信贷风险，,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_8_1,policy,2025-12-31T15:13:43.089234,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
县乡地区基础金融服务要达到什么标准？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,,,未来五年，基本建成高质量综合普惠金融体系，普惠金融促进共同富裕迈上新台阶。普惠金融服务体系持续优化，保持基础金融服务全覆盖，县乡网点布局更加合理。普惠信贷体系巩固完善，保持贷款投放力度，优化信贷结构，防控信贷风险，,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_8_2,policy,2025-12-31T15:13:43.089234,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
未来普惠信贷投放力度会怎么调整？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,,,未来五年，基本建成高质量综合普惠金融体系，普惠金融促进共同富裕迈上新台阶。普惠金融服务体系持续优化，保持基础金融服务全覆盖，县乡网点布局更加合理。普惠信贷体系巩固完善，保持贷款投放力度，优化信贷结构，防控信贷风险，,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_8_3,policy,2025-12-31T15:13:43.089234,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠信贷结构优化需要关注哪些方面？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,,,未来五年，基本建成高质量综合普惠金融体系，普惠金融促进共同富裕迈上新台阶。普惠金融服务体系持续优化，保持基础金融服务全覆盖，县乡网点布局更加合理。普惠信贷体系巩固完善，保持贷款投放力度，优化信贷结构，防控信贷风险，,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_8_4,policy,2025-12-31T15:13:43.089234,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融如何防控信贷风险？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条,,,未来五年，基本建成高质量综合普惠金融体系，普惠金融促进共同富裕迈上新台阶。普惠金融服务体系持续优化，保持基础金融服务全覆盖，县乡网点布局更加合理。普惠信贷体系巩固完善，保持贷款投放力度，优化信贷结构，防控信贷风险，,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_8_5,policy,2025-12-31T15:13:43.089234,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融重点支持哪些薄弱领域和群体？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条_1,2023-09-01,2023-10-01,成本可负担、商业可持续的长效机制进一步健全，更好满足小微企业、民营企业、涉农等薄弱领域，脱贫地区等欠发达地区以及老年人、残疾人、妇女等特定群体的多样化金融需求。普惠保险体系逐步健全，提供质优价廉的产品、改善投保理赔服务，为普惠金融重点领域提供全面保险保障。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_9_0,policy,2025-12-31T15:13:51.328926,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
小微企业和民营企业金融服务要满足什么原则？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条_2,2023-09-01,2023-10-01,成本可负担、商业可持续的长效机制进一步健全，更好满足小微企业、民营企业、涉农等薄弱领域，脱贫地区等欠发达地区以及老年人、残疾人、妇女等特定群体的多样化金融需求。普惠保险体系逐步健全，提供质优价廉的产品、改善投保理赔服务，为普惠金融重点领域提供全面保险保障。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_9_1,policy,2025-12-31T15:13:51.328926,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
涉农和脱贫地区金融支持有哪些具体要求？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条_3,2023-09-01,2023-10-01,成本可负担、商业可持续的长效机制进一步健全，更好满足小微企业、民营企业、涉农等薄弱领域，脱贫地区等欠发达地区以及老年人、残疾人、妇女等特定群体的多样化金融需求。普惠保险体系逐步健全，提供质优价廉的产品、改善投保理赔服务，为普惠金融重点领域提供全面保险保障。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_9_2,policy,2025-12-31T15:13:51.328926,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
老年人、残疾人等特定群体的金融需求怎么覆盖？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条_4,2023-09-01,2023-10-01,成本可负担、商业可持续的长效机制进一步健全，更好满足小微企业、民营企业、涉农等薄弱领域，脱贫地区等欠发达地区以及老年人、残疾人、妇女等特定群体的多样化金融需求。普惠保险体系逐步健全，提供质优价廉的产品、改善投保理赔服务，为普惠金融重点领域提供全面保险保障。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_9_3,policy,2025-12-31T15:13:51.328926,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠保险体系要提供什么样的产品和服务？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条_5,2023-09-01,2023-10-01,成本可负担、商业可持续的长效机制进一步健全，更好满足小微企业、民营企业、涉农等薄弱领域，脱贫地区等欠发达地区以及老年人、残疾人、妇女等特定群体的多样化金融需求。普惠保险体系逐步健全，提供质优价廉的产品、改善投保理赔服务，为普惠金融重点领域提供全面保险保障。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_9_4,policy,2025-12-31T15:13:51.328926,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
普惠金融体系要建成什么样的供给格局？,银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256,第一条_1,2023-11-01,,（一）健全多层次、广覆盖、差异化、可持续的普惠金融机构体系。银行保险机构要深化普惠金融专业化体制机制建设，形成分工明确、各具特色、有序竞争的供给格局。政策性金融机构要结合自身职能定位，在业务范围内强化对普惠金融的支持。大中型商业银行和大型保险公司要发挥主力军作用，立足自身特点制定普惠金融战略，明确普惠金融业务边界，发挥创新引领作用，加大对科技和创新型小微企业、民营企业的支持。地方中小银行机构要牢固坚守支农支小市场定位，立足当地开展特色化经营，适应农村金融市场需求变化，加大对乡村振兴重点领域和小微企业的支持力度，优化对新市民就业创业、安家落户的金融服务。非银行金融机构要发挥各自特色金融功能，更好满足小微企业、民营企业、涉农企业等的金融需求，提高中低收入人群金融服务可得性。,policy_MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256_10_0,policy,2025-12-31T15:14:02.179937,监管政策,MinerU_markdown_银行业保险业普惠金融高质量发展实施方案_20251230002144_2005675611297120256.md,全国,客户经理,生效
